i am yours and you are mine.	私はあなたのもので あなたは私のものよ
i buy only genuine arab coffee.	私は本物の アラブのコーヒーしか飲まない
of extinct genomes a possibility, actually a modernday reality	現実のものとなったこと それに加えて
he worked here?	彼が ここで?
really? but seijisan was so shocked, you know?	ふ~ん 誠治さんが ショック受けてましたよ。
just a small hearing to determine whether the charges against loras have merit, which i'm sure they don't.	単なる聞き取りだ ロラスを起訴することが 妥当かどうか判断するためだ 起訴されることはないだろう
i'm afraid the truth would put you in grave danger.	真実が君を 重大な危険に陥れると思う
we have reclaimed erebor.	我々はを取り戻した
everyone now...	《もう 誰も...》
i'm not gonna tell her.	彼女に 言うつもりはない
so why him?	なぜ彼を?
this is what i do, you understand?	そう言う事よ お分かり?
impressive guy, that general th.	タイ軍司令官は印象的だった
that's what they want you to think.	おまえ達にそう考えて欲しいのさ
so maybe you're having the same intuitions	きっと皆さんも
and in particular you can see that the increase	とりわけ ご覧のとおり 温室効果ガスの増加が
what?	えっ!? 何だと!?
yeah? how?	どうやって?
if you could get us a copy of the security footage of tara's last day at work.	警備映像の コピーを頂けるなら 職場でのタラの最後の日の
we've renamed them prolexic	プロレクシック(前読症)と呼び名を変えましたが
so my freshman year of college	私は大学一年生の時に
hmm what?	なによ?
because the fda amendment act only asks that you publish the trials conducted after 2008	fda 改正法は 2008年以降の治験に対してのみ 公開を求めています
this guy's killed how many people?	こいつは何人殺したんだ? 8人だ
i'll put him in three.	取調室3に入れます
what you want to know about, jesse?	何を聞きたい、ジェシー?
you're here now.	今ここにいてくれる
your brother loves you, does he not?	あなたのお兄様はあなたを愛しておられるでしょう
they're hard to eat.	食べにくいからね と
let me first explain how rezero	その前にrezeroがどうやって
this son goku?	孫 悟空が。
you're a dick.	クソ野郎
jibraan what's your plan, huh?	ジブラン... - どういう計画なんだ?
he or she is trying to show you a world in miniature.	ある世界の模型を示しています
not to this extent. can you identify the species?	種族を特定できるか?
keep electro incubated with 400 milligrams of sodium thiopental und phenobarbital.	エレクトロに薬を投与し続けろ チオペンタールナトリウム400ミリグラム フェノバルビタール
makoto! don't be shy!	誠 照れないで
he has as much right to be here as anyone else.	彼は誰とも同じような 権利がある
my father's a bit of a lost soul, detective.	父は少しおかしくなってるの 刑事さん
i know you're not gonna be 100 % onboard with it.	100%反対でしょうね
this is a ninja shuriken!	これぞ 忍者手裏剣!
i'm so sick of getting pushed around.	もう うんざりだわ
is a cheap remote control for a television	まず このような安価なテレビのリモコン
he really might be.	きっとそうよ
i know. i...	分ってる
have things they're good at, and things they aren't.	1800年物と1905年物を
let me get one more. that should be fine.	もうひとつご用意いたします
that we are destroying the oceans before we even know what's in them	そこに何があるかを知る前に壊してしまっている
two more.	2日だ
peter lake is human.	ピーター・レイクは人間だ
they send it out for amateur rocketeers	彼らは素人ロケット愛好家に本を発送していました
good work, zombie arm.	良くやったぞ ゾンビ
the restitution committee has decided your case is worthy of a review	返還 委員会は あなたのケースは 要検証と決定した
and pay off my credit cards.	私もクレジットカードを取り戻す為の
are you psychic or clairvoyant?	予言か透視?
whereas this rickshaw wale in india	しかし このインドの車夫は
a familiar spirit that ran away from its master?!	捕まえて 逃げだしたのよ
has been safely rescued.	我らが局長 近藤 勲は無事 救出した!
sure.	ええ 皆に聞きたい
you see anybody?	人影はあるか?
whoa!	どう どう!
okay, but i...	でもさ...
i married a contract killer, not martha stewart.	私は殺し屋と結婚したのよ
huh? why did the flowers...	え...?
guns down! america, guns down!	銃を下ろせ!
where are my clothes?	早く服を!
it's an expensive jewel encrusted gift. go away! go!	とても高価な宝石を あしらった贈り物なのだ。
are you serious?	マジ ありえねえんだけど。
ron's my oldest boy. he's about your son's age.	ロンは 息子さんと同い年くらい
there are no more buses?	もうバスがないのか
sacchii. do you mind speeding it up a bit?	サッチー。 少し 急いでくれないか?
the sister is about to die	妹が死にそうだってのに
a dream of travelling.	旅の夢
